Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling
318.5825,134.7,0.2,661.0,9.11,0,0,0,22.2,2005,1.03,0,0,57,0,0,1.6
255.4665,59.9,7.43,920.0,49.96,0,0,0,23.1,2014,1.03,0,0,97,0,0,5.6
62.859,4.2,9.0,29268.875,16.75,0,1,0,25.5,2012,0.05,1,0,88,0,0,12.0
193.551,21.7,5.63,4736.0,0.27,1,0,0,27.7,2003,1.03,0,0,96,0,0,10.2
456.61306250000007,150.4875,1.3,273.0,11.43,0,0,0,21.8,2001,1.03,0,0,79,0,0,3.1
259.5265,69.6,7.3,573.0,9.78,0,0,0,21.6,2009,1.03,0,0,97,0,0,3.3
72.132,5.3,9.5,29268.875,16.32,0,1,0,25.3,2005,0.06,1,0,88,0,0,11.6
171.5205,36.6,3.29,1567.0,4.08,0,0,0,25.8,2000,0.02,0,0,55,0,0,11.7
70.114,4.2,10.24,27026.0,45.95,0,1,0,26.2,2008,0.09,1,0,97,0,0,9.2
142.5365,20.3,3.96,3335.0,2.91,0,0,0,25.9,2008,0.08,0,0,89,0,0,11.0
228.7625,50.6,1.45,1430.0,46.7,0,0,0,23.2,2014,1.03,0,0,92,0,0,6.3
231.978,73.6,0.01,565.0,33.37,0,0,0,23.2,2014,0.03,0,0,62,0,1,3.5
253.0155,95.0,0.07,2384.0,17.41,0,0,0,22.3,2000,0.02,0,0,51,1,0,1.2
76.195,5.4,9.98,29268.875,56.0725,0,1,0,26.9,2009,0.08,0,0,88,0,0,13.1
456.61306250000007,113.0,2.91,962.0,1.99,0,0,0,24.5,2008,1.03,0,0,88,0,0,5.4
91.6555,4.2,11.54,19951.0,10.54,0,1,0,25.8,2007,0.18,1,0,97,0,0,7.7
197.987,36.1,5.0,1402.0,0.18,1,0,0,24.4,2010,0.31,0,0,98,0,0,4.9
364.4625,129.4,4.45,2597.0,56.0725,0,0,0,23.1,2013,0.62,0,0,51,0,0,5.9
296.9175,150.4875,0.55,697.0,13.2,0,0,0,22.2,2006,0.72,0,0,90,0,0,1.7
156.232,15.5,6.86,14070.0,0.08,1,0,0,25.1,2000,0.1,0,0,98,0,0,7.0
87.4675,3.8,12.52,29268.875,0.45,0,1,0,25.7,2003,0.07,1,0,95,0,0,10.9
436.473,150.4875,0.65,295.0,17.71,0,0,0,21.6,2000,1.03,0,0,76,0,0,2.2
206.2885,31.6,5.98,982.0,5.38,0,0,0,25.7,2009,0.21,0,0,96,0,1,10.4
148.4805,19.4,3.72,2050.0,6.22,1,0,0,27.2,2015,0.11,0,0,98,0,0,6.5
168.877,14.7,8.68,7578.0,0.1,1,0,0,25.8,2004,0.4,0,0,83,0,0,7.7
62.047,4.8,10.44,29268.875,7.55,0,1,0,25.0,2007,0.07,0,0,88,0,0,12.6
79.101,17.6,1.51,8535.0,0.34,0,0,0,24.1,2007,0.17,0,0,98,0,1,3.9
204.4285,80.9,0.35,919.0,1.0,0,0,0,20.3,2005,0.05,0,1,76,0,0,3.3
306.3965,80.3,4.33,319.0,9.25,0,0,0,21.4,2012,0.4,0,0,96,0,0,2.7
445.889,125.6,0.85,1565.0,18.35,0,0,0,23.1,2005,1.03,0,0,76,0,0,3.7
60.357,7.1,6.61,17653.0,0.4,0,1,0,27.0,2004,0.08,1,0,85,0,0,8.6
199.2275,39.3,4.34,1348.0,0.18,1,0,0,24.4,2009,0.36,0,0,98,0,0,4.8
197.1175,17.1,6.92,2255.0,2.86,0,0,0,26.6,2010,0.42,0,0,98,0,0,11.1
66.1935,3.7,6.51,29268.875,8.99,0,1,0,25.4,2004,0.08,1,0,60,0,0,12.3
269.8105,69.9,0.65,1842.0,5.97,0,0,0,24.2,2001,0.61,0,1,59,0,0,3.3
207.4875,17.4,6.24,2103.0,2.86,0,0,0,26.6,2009,0.43,0,0,89,0,0,11.0
164.663,30.7,0.15,4628.0,34.41,0,0,0,28.5,2014,0.13,0,0,62,1,0,6.6
86.8955,4.3,12.66,29268.875,56.0725,0,1,0,25.0,2009,0.1,1,0,51,0,0,10.8
80.349,12.1,5.03,3678.0,2.91,0,0,0,26.2,2011,0.03,0,0,99,0,0,9.3
376.179,135.5,5.22,2404.0,56.0725,0,0,0,23.0,2010,0.75,0,0,51,0,0,5.2
183.668,100.2,0.014,1074.0,56.0725,0,0,0,22.8,2003,0.13,0,0,63,0,1,4.0
226.753,18.3,3.41,9507.0,16.56,0,0,0,26.1,2011,0.12,0,0,99,0,1,11.5
434.821,57.2,7.49,3680.0,1.1,0,0,0,26.8,2015,1.03,0,0,90,0,0,6.5
60.215,4.1,10.0,29268.875,23.13,0,1,0,27.0,2013,0.05,0,1,91,0,0,12.6
305.088,88.7,1.22,905.0,0.78,0,0,0,23.7,2005,0.67,0,0,88,0,0,3.7
456.61306250000007,150.4875,3.68,476.0,5.83,0,0,0,22.4,2006,1.03,0,0,75,0,0,2.8
114.3515,13.0,3.79,3780.0,2.04,0,0,0,26.0,2006,0.08,0,0,89,0,0,8.4
169.4285,35.1,5.54,5772.0,9.7,1,0,0,25.9,2010,0.53,0,0,83,0,0,7.3
235.6955,71.3,2.19,2054.0,8.58,0,0,1,24.8,2001,0.22,0,0,77,0,0,7.3
71.72,4.1,6.2,29268.875,8.87,0,1,0,25.1,2000,0.08,1,0,60,0,0,11.4
140.815,19.3,2.59,2754.0,31.3,0,0,0,26.7,2015,0.14,0,0,99,0,1,11.4
164.069,30.6,2.83,1913.0,7.28,1,0,0,25.3,2004,0.22,0,0,93,0,0,4.6
101.813,4.2,11.19,19239.0,2.0,0,1,0,25.7,2005,0.03,1,0,88,0,0,11.7
310.8305,129.2,0.02,148.0,20.78,0,0,0,21.7,2000,0.02,0,0,62,0,1,2.2
291.824,150.4875,0.092,399.0,11.33,0,0,0,20.8,2000,0.49,0,0,72,0,0,1.1
227.218,52.4,1.35,2565.0,7.95,0,0,0,25.4,2014,0.4,0,1,67,0,0,4.3
143.711,42.7,0.68,783.0,7.53,0,0,0,25.2,2010,0.23,0,0,93,0,1,10.9
215.2245,20.4,9.88,3860.0,2.94,0,0,0,26.0,2014,0.02,0,0,99,0,1,10.1
285.899,136.8,1.44,906.0,6.87,0,0,0,22.1,2000,1.03,0,0,73,0,0,2.6
238.2245,10.1,10.75,9124.0,56.0725,0,0,0,26.1,2011,0.08,0,0,97,0,0,11.6
146.7395,50.1,0.45,1870.0,29.13,0,0,0,24.7,2001,0.06,0,0,84,0,0,3.5
143.1235,20.8,2.5,2614.0,30.76,0,0,0,26.6,2014,0.14,0,0,99,0,1,11.3
217.857,17.8,7.72,2235.0,2.87,0,0,0,26.5,2008,0.43,0,0,97,0,0,10.9
69.3715,5.6,2.46,28810.0,6.93,0,1,0,26.6,2005,0.08,0,0,96,1,0,12.3
121.011,22.5,0.55,4516.0,5.99,0,0,0,28.3,2006,0.13,0,0,98,1,0,9.8
274.965,73.6,2.82,753.0,1.79,0,0,0,23.4,2010,1.03,0,0,97,0,0,2.8
227.735,70.4,0.0,556.0,34.41,0,0,0,23.3,2015,0.03,0,0,65,0,1,3.6
331.401,150.4875,0.0,265.0,11.4,0,0,0,22.7,2008,0.13,0,0,51,0,0,2.1
115.0265,17.9,3.86,9280.0,56.0725,0,0,0,27.7,2012,0.16,0,0,99,0,0,8.6
101.667,6.9,4.71,4185.0,3.66,0,0,0,25.4,2011,0.08,0,0,88,0,0,7.2
61.7325,3.9,9.68,29268.875,23.82,0,1,0,27.1,2015,0.04,0,1,93,0,0,12.8
78.6205,4.3,8.68,23369.0,11.02,0,1,0,27.0,2006,0.06,1,0,94,0,0,9.9
174.802,21.8,5.79,18026.0,1.34,1,0,0,27.1,2011,0.4,0,0,90,0,0,10.8
157.279,19.5,6.95,8169.0,56.0725,0,0,1,25.7,2009,0.25,0,0,99,0,0,6.8
151.628,23.4,0.95,2195.0,0.59,0,0,0,26.1,2014,0.17,0,1,88,0,0,5.3
121.657,21.3,4.24,9214.0,56.0725,0,0,0,27.3,2007,0.15,0,0,98,0,0,8.0
269.966,100.1,0.13,1186.0,0.57,0,0,0,23.0,2002,0.02,0,0,71,0,0,3.0
281.6355,150.4875,0.096,411.0,13.62,0,0,0,21.2,2005,0.24,0,0,72,0,0,1.3
55.359,2.3,7.66,29268.875,0.33,0,1,0,26.2,2015,0.05,0,0,88,0,0,12.2
315.473,47.6,2.63,4897.0,2.31,0,0,0,24.2,2015,1.03,0,0,92,0,0,6.7
151.1495,19.5,4.35,4992.0,44.25,0,0,1,25.5,2008,0.19,0,0,92,0,0,7.3
229.4005,8.6,13.34,10659.0,3.27,0,1,0,26.2,2006,0.07,1,0,95,0,0,12.0
65.59,5.6,10.31,29268.875,20.7,0,1,0,26.7,2006,0.05,0,1,95,0,0,11.9
212.365,35.0,5.72,5505.0,0.76,0,0,1,26.1,2013,0.58,0,0,98,0,0,8.3
102.805,12.0,0.51,21143.0,2.75,0,0,0,25.8,2008,0.05,0,0,99,1,0,8.1
368.1215,118.6,7.83,425.0,8.68,0,0,0,21.2,2004,1.03,0,0,89,0,0,2.7
456.61306250000007,78.3,6.43,4684.0,1.7,0,0,0,23.8,2002,1.03,0,0,88,0,0,7.9
178.6415,13.7,6.84,10915.0,0.08,0,0,0,25.5,2001,1.03,0,0,96,0,0,7.5
160.5665,23.9,3.33,1679.0,5.82,1,0,0,26.7,2010,0.12,0,0,98,0,0,6.0
66.481,3.4,6.68,29268.875,4.83,0,1,0,26.3,2009,0.03,0,0,88,0,0,12.7
70.354,10.5,1.3,9182.0,0.44,0,0,0,25.2,2014,0.17,0,0,99,0,1,6.2
231.344,67.2,2.24,2066.0,8.74,0,0,1,24.9,2002,0.21,0,0,77,0,0,7.2
250.933,115.1,0.22,1061.0,10.28,0,0,0,22.3,2002,0.64,0,0,87,0,0,2.4
286.923,150.4875,0.096,411.0,12.65,0,0,0,21.0,2003,0.33,0,0,72,0,0,1.2
92.078,10.5,3.74,10237.0,4.58,1,0,0,26.8,2010,0.18,0,0,89,0,0,8.3
252.352,105.1,7.83,3128.0,25.11,0,0,0,23.0,2012,1.03,0,0,75,0,0,4.8
213.592,28.1,2.91,3060.0,5.99,1,0,0,26.4,2003,0.35,0,0,94,0,0,5.7
74.8905,4.1,12.07,29268.875,56.0725,0,1,0,25.0,2014,0.1,1,0,83,0,0,11.4
214.2685,36.9,4.53,1847.0,56.0725,0,0,0,22.3,2001,0.01,0,0,51,0,1,7.7
133.113,21.7,0.011,13386.0,5.89,0,0,0,27.3,2006,0.08,0,0,98,0,0,6.6
456.61306250000007,67.0,6.38,4986.0,1.8,0,0,0,23.9,2005,1.03,0,0,92,0,0,8.3
98.615,11.7,0.51,20640.0,3.04,0,0,0,25.9,2010,0.05,0,0,99,1,0,7.9
294.187,67.6,3.99,306.0,10.16,0,0,0,21.6,2015,0.27,0,0,94,0,0,2.9
270.725,121.5,1.24,944.0,7.98,0,0,0,22.6,2005,0.79,0,0,70,0,0,2.8
121.6565,19.9,6.1,10232.0,3.64,1,0,0,26.5,2010,0.4,0,0,94,0,0,9.3
282.047,83.5,1.13,519.0,6.77,0,0,0,23.2,2012,0.87,0,0,84,0,0,4.4
177.9465,43.5,3.0,1606.0,56.0725,0,0,0,21.7,2015,0.06,0,0,87,0,1,6.3
424.9215,45.6,7.17,6183.0,52.0,0,0,0,27.0,2011,1.03,0,0,76,0,0,9.9
73.269,12.1,1.59,7295.0,4.77,0,0,0,26.9,2007,0.03,0,0,80,1,0,7.8
71.202,3.2,1.43,29268.875,4.11,0,0,0,23.5,2003,0.15,0,0,95,0,1,9.8
228.498,79.7,0.64,481.0,48.56,0,0,0,21.6,2004,0.49,0,0,74,0,1,3.5
152.634,14.5,8.32,14260.0,0.09,0,0,0,26.5,2013,1.03,0,0,99,0,0,9.1
271.224,96.5,0.8,426.0,16.77,0,0,0,20.7,2002,0.04,0,0,51,0,0,5.3
456.61306250000007,61.5,7.14,5295.0,1.84,0,0,0,24.0,2006,1.03,0,0,93,0,0,8.4
120.9975,16.2,6.08,8929.0,3.33,0,0,1,26.0,2002,0.18,0,0,95,0,0,8.0
80.151,3.9,2.02,29268.875,4.03,0,0,0,23.4,2000,0.14,0,0,97,0,1,8.9
67.2055,4.0,9.99,25779.0,46.36,0,1,0,26.2,2009,0.09,1,0,96,0,0,9.3
244.635,52.8,8.21,7350.0,1.88,0,0,0,25.1,2014,1.03,0,0,70,0,0,8.1
267.1495,99.6,0.26,1183.0,0.58,0,0,0,23.1,2003,0.02,0,0,71,0,0,3.0
135.6795,11.2,9.66,8005.0,20.06,0,1,0,26.3,2012,0.04,1,0,96,0,0,10.9
172.883,18.8,4.58,5534.0,1.19,0,0,0,24.5,2000,1.03,0,0,88,0,0,6.2
238.5125,50.3,8.06,7385.0,1.95,0,0,0,25.2,2015,1.03,0,0,80,0,0,8.1
456.61306250000007,78.8,7.17,5588.0,47.88,0,0,0,26.6,2005,1.03,0,0,79,0,0,8.9
179.2125,34.8,2.03,2949.0,0.11,0,0,0,29.0,2004,0.17,0,1,80,0,0,5.8
147.9935,9.8,11.33,8915.0,5.39,0,1,0,25.5,2000,0.01,1,0,98,0,0,10.3
209.685,62.7,0.23,603.0,25.42,0,0,0,21.1,2004,0.17,0,0,51,0,1,2.7
76.0095,5.6,9.78,29268.875,56.0725,0,1,0,25.4,2000,0.1,1,0,94,0,0,8.6
166.2535,29.9,1.51,2815.0,0.11,0,0,0,29.6,2014,0.17,0,1,81,0,0,8.0
227.2735,72.3,0.14,1243.0,0.78,0,0,0,24.3,2015,0.01,0,0,91,0,0,4.8
111.2825,9.3,2.45,3694.0,20.78,0,0,0,22.9,2014,0.01,0,0,99,0,1,10.9
168.7145,19.3,5.97,18384.0,1.37,1,0,0,27.5,2015,0.4,0,0,90,0,0,10.8
310.2645,71.6,7.77,7092.0,1.43,0,0,0,24.4,2006,1.03,0,0,52,0,0,7.0
340.0665,150.4875,2.2,2022.0,18.12,0,0,0,22.0,2003,1.03,0,0,67,0,0,4.4
271.363,100.6,0.08,1190.0,0.54,0,0,0,22.8,2000,0.02,0,0,71,0,0,3.0
68.5245,3.7,6.53,29268.875,0.29,0,1,0,25.6,2002,0.03,0,0,88,0,0,9.7
138.181,28.1,4.32,2411.0,0.46,0,0,0,23.8,2005,0.36,0,0,93,0,0,4.3
55.582,2.8,8.4,29268.875,56.0725,0,1,0,22.7,2014,0.17,0,0,83,0,1,12.5
99.0935,14.0,9.68,16559.0,0.29,1,0,0,27.7,2015,0.28,0,0,97,0,0,10.5
107.92,9.7,6.42,15168.0,3.39,0,0,1,27.0,2013,0.26,0,0,94,0,0,8.5
404.29,150.4875,0.46,676.0,10.1,0,0,0,21.3,2005,0.96,0,0,51,0,0,1.5
112.486,15.4,8.07,18205.0,0.28,1,0,0,27.1,2007,0.49,0,0,93,0,0,9.3
325.0465,103.6,9.79,14614.0,1.03,0,0,0,23.7,2012,1.03,0,0,51,0,0,5.5
327.4155,107.4,9.38,14099.0,0.99,0,0,0,23.6,2011,1.03,0,0,51,0,0,5.5
111.0145,8.1,8.48,29268.875,56.0725,0,1,0,28.0,2004,0.13,0,0,92,0,0,12.8
205.7495,9.5,11.29,8276.0,3.42,0,1,0,26.1,2003,0.05,1,0,95,0,0,11.3
111.704,10.7,5.99,13433.0,3.36,0,0,1,26.7,2010,0.24,0,0,95,0,0,8.4
202.334,29.6,1.21,1774.0,0.46,0,0,0,25.3,2004,0.17,0,1,81,0,0,4.8
427.1045,114.2,0.97,1596.0,19.61,0,0,0,23.3,2008,1.03,0,0,74,0,0,4.0
81.406,3.1,10.61,20747.0,2.05,0,1,0,26.2,2011,0.02,1,0,88,0,0,12.2
117.639,20.1,0.61,1486.0,17.83,0,0,0,27.2,2004,0.13,0,0,82,1,0,5.4
205.968,63.3,0.54,1366.0,0.1,0,0,0,29.7,2011,0.17,0,1,95,0,0,7.9
200.5185,59.2,0.33,1417.0,0.11,0,0,0,29.9,2014,0.17,0,1,75,0,0,7.9
204.6575,62.1,0.38,1415.0,0.11,0,0,0,29.7,2012,0.17,0,1,94,0,0,7.9
129.9325,8.3,0.51,7044.0,25.19,0,0,0,24.3,2004,0.22,0,0,94,0,1,7.8
113.037,11.2,6.45,12496.0,3.35,0,0,1,26.6,2009,0.23,0,0,95,0,0,8.4
70.7555,4.4,6.68,18084.0,10.82,0,1,0,27.1,2015,0.06,1,0,96,0,0,10.6
65.1225,5.1,10.15,29268.875,7.44,0,1,0,25.0,2005,0.08,0,0,88,0,0,12.0
256.5495,44.9,1.7,1952.0,2.5,0,0,0,24.7,2004,0.02,0,0,98,0,1,8.5
273.832,11.9,12.24,8640.0,56.0725,0,0,0,26.0,2007,0.08,0,0,98,0,0,11.4
127.3235,8.1,0.52,8248.0,28.21,0,0,0,25.0,2010,0.17,0,0,96,0,1,9.8
166.197,81.1,0.004,674.0,56.0725,0,0,0,20.3,2001,0.01,0,0,75,0,1,4.3
182.1315,32.5,7.18,6789.0,56.0725,0,0,1,24.9,2001,0.25,0,0,91,0,0,5.8
186.4955,34.7,7.3,6788.0,56.0725,0,0,1,24.8,2000,0.24,0,0,94,0,0,5.6
149.2525,17.0,7.75,11765.0,28.03,0,0,1,26.6,2009,0.4,0,0,84,0,0,8.3
268.6985,92.4,0.83,453.0,17.28,0,0,0,20.8,2003,0.04,0,0,61,0,0,5.4
228.0705,9.8,10.56,9476.0,56.0725,0,0,0,26.1,2012,0.08,0,0,97,0,0,11.7
229.513,74.6,0.091,578.0,24.35,0,0,0,20.8,2001,0.17,0,0,51,0,1,2.5
78.393,4.7,12.58,29268.875,8.27,0,1,0,25.3,2006,0.08,1,0,83,0,0,10.1
212.4255,35.5,4.42,1931.0,56.0725,0,0,0,22.4,2003,0.01,0,0,52,0,1,8.0
129.6625,28.4,5.16,8862.0,56.0725,0,0,0,26.7,2000,0.15,0,0,97,0,0,6.7
165.7915,32.1,2.87,1846.0,7.11,1,0,0,25.2,2003,0.29,0,0,91,0,0,4.6
456.61306250000007,93.1,2.17,1137.0,12.08,0,0,0,23.5,2005,1.03,0,0,65,0,0,6.8
131.915,37.8,0.36,3298.0,31.86,0,0,0,24.4,2002,0.01,0,0,81,0,0,6.3
78.1635,6.2,7.7,29268.875,31.36,0,1,0,26.4,2002,0.1,0,0,51,0,0,11.5
218.0,103.7,0.022,1510.0,3.2,0,0,0,24.4,2007,0.28,0,0,74,0,0,3.5
118.2535,9.6,4.11,2913.0,3.76,0,0,0,24.8,2001,0.08,0,0,92,0,0,7.1
268.2395,102.5,4.43,454.0,56.0725,0,0,0,21.8,2013,0.42,0,0,74,0,0,6.0
142.495,8.9,9.27,4405.0,7.44,0,0,0,25.5,2005,0.01,0,0,65,0,0,10.2
173.085,37.0,1.75,1787.0,26.87,0,0,0,25.6,2007,0.14,0,0,99,0,1,10.1
176.1925,20.5,12.07,4853.0,22.13,0,1,0,24.9,2001,0.05,1,0,98,0,0,9.7
313.3725,150.4875,0.56,678.0,11.98,0,0,0,21.9,2003,0.86,0,0,79,0,0,1.5
98.9985,13.1,4.24,7678.0,3.96,1,0,0,25.8,2000,0.13,0,0,89,0,0,8.0
125.1955,21.7,5.46,9169.0,3.45,1,0,0,26.2,2007,0.4,0,0,85,0,0,9.2
185.497,35.2,0.074,2595.0,56.0725,0,0,0,22.4,2009,0.21,0,0,82,0,1,7.4
121.6575,5.2,13.64,12735.0,10.22,0,1,0,26.5,2001,0.08,1,0,92,0,0,10.9
69.781,5.8,2.44,28151.0,6.81,0,1,0,26.5,2004,0.08,0,0,99,1,0,12.2
383.243,48.9,1.59,4282.0,2.16,0,0,0,23.9,2011,1.03,0,0,82,0,0,6.3
190.0275,49.4,0.19,1219.0,14.58,0,0,0,22.9,2015,0.1,0,0,89,0,0,2.9
142.4465,7.3,9.74,9101.0,38.14,0,1,0,25.8,2006,0.08,1,0,98,0,0,11.7
128.7765,17.9,5.35,5749.0,29.51,0,0,1,26.2,2012,0.13,0,0,95,0,0,8.6
147.7,24.6,5.8,4803.0,6.42,0,0,1,26.3,2012,0.14,0,0,87,0,0,7.8
186.7545,50.8,0.2,675.0,26.67,0,0,0,21.6,2008,0.17,0,0,82,0,1,3.1
329.7845,111.2,8.96,13841.0,0.94,0,0,0,23.5,2010,1.03,0,0,51,0,0,5.5
173.648,26.2,2.89,2112.0,3.93,0,0,0,26.2,2004,0.06,0,0,64,0,0,12.0
102.7445,4.0,12.26,20280.0,2.01,0,1,0,25.8,2006,0.03,1,0,88,0,0,11.8
96.3765,11.5,4.08,8395.0,4.23,1,0,0,26.2,2004,0.15,0,0,89,0,0,7.9
67.9315,6.0,10.16,23018.0,0.96,0,1,0,26.3,2001,0.03,1,0,89,0,0,10.1
196.9585,38.5,3.58,1445.0,5.07,1,0,0,25.8,2000,0.16,0,0,83,0,0,5.1
261.7065,59.8,2.69,661.0,2.09,0,0,0,23.9,2015,0.96,0,0,97,0,0,3.4
184.524,5.5,14.76,12047.0,3.03,0,1,0,26.3,2011,0.09,1,0,95,0,0,11.8
90.2045,5.0,11.26,29268.875,5.42,0,1,0,25.1,2005,0.04,1,0,88,0,0,12.8
109.578,14.7,1.33,10226.0,56.0725,0,0,0,27.7,2013,0.08,0,0,97,1,0,7.7
356.206,143.8,6.51,311.0,6.7,0,0,0,20.8,2002,1.03,0,0,87,0,0,2.0
285.318,133.7,1.39,926.0,7.08,0,0,0,22.2,2001,0.98,0,0,73,0,0,2.6
175.73,13.7,8.13,10714.0,0.08,0,0,0,25.6,2002,1.03,0,0,99,0,0,7.6
316.589,150.4875,4.47,776.0,2.85,0,0,0,23.0,2000,1.03,0,0,58,0,0,3.5
120.477,19.3,6.16,11194.0,3.71,1,0,0,26.5,2011,0.4,0,0,87,0,0,9.3
167.4725,13.0,8.29,3357.0,3.76,0,0,0,27.0,2011,0.13,0,0,89,0,0,12.2
155.902,17.4,7.12,7029.0,0.11,1,0,0,27.0,2014,0.4,0,0,98,0,0,8.6
111.094,6.5,9.9,15149.0,5.41,0,1,0,26.2,2013,0.01,1,0,98,0,0,12.2
182.1595,15.5,2.54,3706.0,6.33,1,0,0,27.6,2015,0.18,0,0,91,0,0,6.6
166.862,16.6,3.91,5726.0,1.2,0,0,0,24.6,2002,1.03,0,0,88,0,0,6.6
201.0735,58.6,1.24,1017.0,51.41,0,0,0,22.3,2012,0.32,0,0,58,0,1,4.5
170.1225,32.0,1.91,3732.0,14.78,1,0,0,26.2,2012,0.04,0,0,96,0,0,4.6
93.787,10.9,4.29,10053.0,4.46,1,0,0,26.6,2008,0.16,0,0,89,0,0,8.4
222.2305,39.2,6.52,821.0,5.16,0,0,0,25.2,2005,0.1,0,0,97,0,1,10.2
256.5475,18.3,6.95,1420.0,49.18,0,0,0,25.7,2000,0.67,0,0,66,0,0,10.7
230.153,26.3,7.73,2630.0,2.72,0,0,0,25.4,2010,0.02,0,0,96,0,1,9.5
176.789,36.0,5.84,5007.0,9.22,1,0,0,25.5,2006,0.7,0,0,84,0,0,7.1
109.7575,8.5,4.05,4222.0,11.16,1,0,0,24.6,2001,0.12,0,0,98,0,0,9.7
103.28,21.0,1.32,3494.0,10.2,0,0,0,25.6,2006,0.03,0,0,99,0,0,5.9
90.265,10.2,0.0,20176.0,30.05,0,0,0,28.3,2013,0.13,0,0,98,1,0,9.5
132.3135,14.2,1.97,2245.0,19.54,0,0,0,22.0,2005,0.02,0,0,99,0,1,10.4
440.8905,150.4875,0.65,321.0,18.22,0,0,0,21.7,2001,1.03,0,0,76,0,0,2.4
149.9165,12.6,9.2,3193.0,7.52,0,0,0,25.3,2000,0.01,0,0,81,0,0,9.4
148.4445,11.4,10.73,6460.0,7.49,0,1,0,25.8,2008,0.03,1,0,96,0,0,10.5
456.61306250000007,95.5,1.89,1697.0,11.88,0,0,0,23.3,2000,1.03,0,0,79,0,0,6.5
58.2,4.1,2.9,29268.875,8.06,0,1,0,27.1,2013,0.08,0,0,97,1,0,12.8
294.2555,121.0,4.06,578.0,3.33,0,0,0,23.5,2006,1.03,0,0,58,0,0,3.8
276.3855,116.9,5.32,603.0,16.08,0,0,0,21.9,2011,0.28,0,0,91,0,0,1.4
184.517,28.4,0.82,1910.0,0.49,0,0,0,25.5,2007,0.17,0,1,90,0,0,4.9
172.154,18.2,13.15,8896.0,0.16,1,0,0,27.2,2002,0.4,0,0,90,0,0,7.2
127.9115,27.1,5.02,8703.0,56.0725,0,0,0,26.8,2001,0.15,0,0,97,0,0,6.8
58.746,2.8,1.84,29268.875,5.08,0,0,0,23.5,2010,0.11,0,0,96,0,1,11.2
221.1905,30.4,0.7,1737.0,0.42,0,0,0,25.0,2001,0.17,0,1,83,0,0,4.6
311.914,136.1,2.28,364.0,54.79,0,0,0,21.1,2005,0.78,0,0,69,0,0,4.3
111.057,17.9,0.35,4221.0,8.92,0,0,0,28.8,2014,0.13,0,0,98,1,0,10.1
94.6415,7.1,13.84,29268.875,3.81,0,1,0,26.3,2000,0.04,1,0,95,0,0,10.8
192.7545,37.0,3.24,2693.0,10.38,0,0,1,26.1,2012,0.17,0,0,93,0,0,8.3
219.7965,66.6,0.71,1506.0,0.09,0,0,0,28.8,2001,0.17,0,1,85,0,0,6.9
88.8035,9.6,3.02,11090.0,4.74,1,0,0,27.1,2013,0.19,0,0,94,0,0,8.5
148.7125,19.0,12.05,10528.0,0.17,1,0,0,28.4,2008,0.4,0,0,96,0,0,7.8
172.336,16.2,9.65,29268.875,0.34,1,0,0,27.4,2008,0.53,0,0,90,0,0,10.9
238.1945,60.1,0.028,2599.0,22.52,0,0,0,23.2,2009,0.03,0,0,76,1,0,2.5
94.658,4.2,13.1,29268.875,0.44,0,1,0,25.6,2001,0.06,1,0,86,0,0,10.5
166.717,6.5,11.75,11937.0,10.04,0,1,0,26.6,2008,0.08,1,0,88,0,0,11.5
183.8285,36.7,2.83,2964.0,0.11,0,0,0,28.8,2001,0.17,0,1,81,0,0,5.1
106.6425,24.6,1.19,3097.0,9.95,0,0,0,25.4,2003,0.02,0,0,92,0,0,5.4
187.537,16.4,11.38,29268.875,0.3,1,0,0,26.8,2001,0.9,0,0,90,0,0,10.9
80.1065,11.2,0.015,29268.875,2.37,0,0,0,28.7,2006,0.13,0,0,99,1,0,6.2
199.678,8.5,11.64,12362.0,1.37,0,1,0,25.7,2003,0.08,1,0,93,0,0,11.9
134.1205,8.0,9.59,5271.0,7.35,0,0,0,25.7,2008,0.02,0,0,93,0,0,10.4
413.041,150.4875,0.4,421.0,9.02,0,0,0,21.1,2002,1.03,0,0,51,0,0,1.4
213.151,11.2,8.81,9407.0,2.26,0,1,0,25.9,2004,0.16,1,0,98,0,0,11.7
91.9455,9.8,0.91,29268.875,0.39,0,0,0,26.5,2011,0.1,0,0,93,0,1,8.8
55.1645,3.8,7.48,29268.875,56.0725,0,1,0,25.7,2012,0.07,1,0,96,0,0,9.9
138.1625,20.8,4.12,5281.0,14.54,0,0,1,26.2,2008,0.17,0,0,93,0,0,7.9
60.608,3.1,7.31,29268.875,9.3,0,1,0,25.7,2009,0.08,1,0,59,0,0,12.2
78.0865,4.3,10.09,29268.875,11.11,0,1,0,26.0,2012,0.08,1,0,98,0,0,11.2
129.764,26.1,0.52,3708.0,5.22,0,0,0,27.9,2001,0.13,0,0,97,1,0,9.6
226.723,75.4,5.15,1405.0,6.05,0,0,0,22.0,2008,0.17,0,0,61,0,1,4.4
67.0,5.5,8.68,29268.875,4.61,0,1,0,28.0,2015,0.03,0,1,92,0,0,12.4
318.546,150.4875,3.49,2407.0,19.43,0,0,0,22.3,2005,1.03,0,0,67,0,0,4.4
