Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling,Life_expectancy
73.0145,6.3,9.48,29268.875,4.26,0,1,0,27.5,2008,0.04,0,1,90,0,0,11.8,80.4
351.3925,36.3,7.2,6260.0,55.39,0,0,0,27.2,2015,1.03,0,0,75,0,0,10.1,62.6
229.794,74.7,0.13,1258.0,0.76,0,0,0,24.2,2014,0.01,0,0,88,0,0,4.8,63.2
76.9805,3.6,10.2,18833.0,10.4,0,1,0,25.7,2014,0.13,1,0,98,0,0,8.9,81.1
170.2485,34.1,2.77,1668.0,4.01,0,0,0,25.9,2001,0.03,0,0,61,0,0,11.8,70.1
251.1665,104.4,1.41,1009.0,9.73,0,0,0,23.2,2012,0.41,0,0,80,0,0,3.0,59.8
125.984,22.0,2.78,2438.0,56.0725,0,0,0,21.6,2014,0.12,0,0,95,0,1,7.8,75.1
101.5875,14.6,9.05,16232.0,0.28,1,0,0,27.5,2013,0.31,0,0,91,0,0,10.5,78.6
82.9485,31.2,0.47,2534.0,32.34,0,0,0,25.4,2010,0.05,0,0,98,0,0,4.2,74.4
134.367,7.4,11.87,14488.0,5.38,0,1,0,25.9,2008,0.01,1,0,99,0,0,11.2,74.7
324.3455,64.6,1.29,731.0,2.92,0,0,0,20.4,2006,0.35,0,0,94,0,0,3.7,59.5
233.9175,52.3,1.53,1397.0,45.52,0,0,0,23.1,2013,1.03,0,0,93,0,0,6.3,63.4
83.203,5.4,11.61,23938.0,40.57,0,1,0,26.1,2000,0.11,1,0,77,0,0,8.4,79.0
152.8095,26.4,1.73,2231.0,29.34,0,0,0,26.2,2011,0.14,0,0,99,0,1,10.9,69.9
155.1685,24.2,0.94,2232.0,0.57,0,0,0,26.0,2013,0.17,0,1,94,0,0,5.3,71.6
278.601,80.9,1.21,537.0,6.95,0,0,0,23.3,2013,0.79,0,0,84,0,0,4.5,59.2
271.8335,112.5,5.57,623.0,16.57,0,0,0,21.9,2012,0.25,0,0,90,0,0,1.4,58.4
97.197,11.4,3.57,4862.0,2.07,0,0,0,26.7,2015,0.08,0,0,92,0,0,9.6,75.4
144.4315,29.1,1.36,2856.0,0.24,0,0,0,25.9,2010,0.17,0,1,62,0,0,6.7,69.1
116.383,19.7,0.79,1532.0,18.36,0,0,0,27.3,2005,0.13,0,0,83,1,0,5.8,74.4
256.191,70.1,0.36,2384.0,0.88,0,0,0,23.9,2013,0.29,0,0,82,0,0,4.0,62.2
64.5655,3.9,10.51,29268.875,4.62,0,1,0,27.3,2013,0.07,1,0,95,0,0,11.8,80.9
354.013,50.5,2.37,4421.0,2.19,0,0,0,23.9,2012,1.03,0,0,84,0,0,6.4,59.4
115.264,13.2,0.59,19486.0,2.45,0,0,0,25.6,2004,0.05,0,0,99,1,0,6.6,73.9
124.7005,23.5,4.97,7427.0,3.27,1,0,0,26.0,2004,0.4,0,0,95,0,0,8.9,75.7
181.972,48.3,0.22,700.0,26.88,0,0,0,21.7,2009,0.17,0,0,89,0,1,3.2,67.2
222.442,68.1,0.56,1554.0,0.08,0,0,0,28.7,2000,0.17,0,1,90,0,0,6.8,63.1
189.8,18.9,6.07,4038.0,56.0725,0,0,0,23.1,2003,0.47,0,0,96,0,1,6.7,71.4
102.465,9.3,6.32,9748.0,16.01,0,0,1,26.9,2004,0.14,0,0,94,0,0,9.6,77.4
178.1065,41.6,0.23,979.0,18.0,0,0,0,28.2,2015,0.13,0,0,51,1,0,5.1,69.9
229.3955,65.9,0.65,596.0,56.0725,0,0,0,20.5,2014,0.22,0,0,77,0,0,2.5,64.5
214.212,30.1,1.09,1644.0,0.44,0,0,0,25.1,2002,0.17,0,1,75,0,0,4.7,68.2
55.8855,3.0,7.23,29268.875,9.52,0,1,0,25.9,2012,0.08,1,0,53,0,0,12.4,81.7
69.879,5.9,9.97,29268.875,19.9,0,1,0,26.5,2003,0.05,0,1,95,0,0,11.8,80.2
193.7615,36.5,3.48,1466.0,5.15,1,0,0,25.9,2001,0.14,0,0,87,0,0,5.2,69.9
66.424,5.4,10.56,29268.875,20.83,0,1,0,26.8,2007,0.05,0,1,94,0,0,12.0,81.3
295.2,120.3,0.19,673.0,9.96,0,0,0,22.5,2009,0.98,0,0,57,0,0,1.6,56.3
57.102,2.9,8.65,29268.875,56.0725,0,1,0,22.7,2013,0.17,0,0,83,0,1,12.2,83.3
69.5825,3.9,6.47,29268.875,4.66,0,1,0,26.1,2006,0.03,0,0,88,0,0,12.5,80.3
165.2735,6.6,10.2,12410.0,2.03,0,1,0,26.4,2012,0.24,1,0,90,0,0,12.6,73.8
456.61306250000007,123.5,11.37,573.0,25.98,0,0,0,21.4,2003,1.03,0,0,51,0,0,4.3,49.4
146.326,30.4,4.59,3529.0,27.37,0,0,1,25.3,2003,0.19,0,0,65,0,0,8.4,72.2
187.7,23.9,2.67,5172.0,0.87,0,0,0,27.5,2014,0.11,0,1,99,0,0,10.5,67.0
386.2285,134.6,0.2,276.0,56.0725,0,0,0,19.9,2001,1.03,0,0,52,0,0,1.6,52.6
286.594,85.6,0.55,1139.0,21.27,0,0,0,23.1,2004,1.03,0,0,80,0,0,6.4,58.2
204.4305,44.1,3.64,2455.0,9.88,0,0,1,25.7,2009,0.18,0,0,93,0,0,7.9,67.5
198.7445,8.8,11.84,12893.0,2.18,0,1,0,26.2,2008,0.19,1,0,93,0,0,12.2,72.4
190.0095,34.9,3.21,2831.0,10.54,0,0,1,26.2,2013,0.16,0,0,94,0,0,8.4,69.5
159.0955,16.6,9.89,6846.0,21.19,0,1,0,25.5,2006,0.04,1,0,99,0,0,10.3,72.2
100.2005,26.2,0.43,4012.0,37.38,0,0,0,25.2,2012,0.03,0,0,95,0,0,7.6,75.4
188.4325,55.0,2.95,1293.0,56.0725,0,0,0,21.4,2011,0.09,0,0,51,0,1,5.4,67.1
73.283,3.6,10.34,19250.0,10.36,0,1,0,25.7,2015,0.12,1,0,98,0,0,9.1,81.1
113.669,4.9,10.47,12578.0,37.99,0,1,0,26.6,2015,0.08,1,0,96,0,0,12.1,77.5
164.177,12.1,7.23,3597.0,3.73,0,0,0,27.1,2012,0.13,0,0,92,0,0,12.5,72.1
413.238,100.1,1.2,1637.0,21.55,0,0,0,23.6,2012,1.0,0,0,82,0,0,4.5,54.3
219.435,39.0,5.83,4512.0,0.75,0,0,1,25.6,2008,0.71,0,0,93,0,0,8.0,67.5
325.735,150.4875,5.53,456.0,11.94,0,0,0,21.0,2001,0.83,0,0,86,0,0,1.3,50.9
267.946,49.5,1.03,761.0,3.34,0,0,0,20.6,2013,0.16,0,0,94,0,0,3.9,63.7
257.386,77.4,2.36,1343.0,10.1,1,0,0,24.7,2011,0.83,0,0,60,0,0,4.8,60.9
456.61306250000007,60.3,7.25,5992.0,50.48,0,0,0,26.9,2009,1.03,0,0,74,0,0,10.1,56.5
286.076,81.2,0.49,1224.0,0.82,0,0,0,23.8,2008,0.5,0,0,88,0,0,3.9,59.1
98.657,5.1,13.92,29268.875,56.0725,0,1,0,24.9,2002,0.11,1,0,51,0,0,10.1,79.3
62.1335,3.2,8.28,29268.875,56.0725,0,1,0,22.7,2010,0.17,0,0,83,0,1,11.5,82.8
242.9535,97.6,1.53,1077.0,10.58,0,0,0,23.5,2015,0.33,0,0,82,0,0,3.5,60.6
213.764,33.7,7.29,966.0,5.32,0,0,0,25.6,2008,0.21,0,0,97,0,1,10.3,68.5
104.85,9.8,6.06,8910.0,15.68,0,0,1,26.8,2002,0.14,0,0,94,0,0,9.2,76.9
270.221,120.4,7.58,2994.0,23.36,0,0,0,22.8,2010,1.03,0,0,77,0,0,4.7,55.4
201.709,46.7,4.32,1287.0,0.17,1,0,0,24.2,2007,0.46,0,0,87,0,0,4.6,65.9
82.572,4.2,12.35,29268.875,56.0725,0,1,0,25.1,2011,0.1,1,0,74,0,0,10.9,82.1
411.085,143.9,3.89,1107.0,15.51,0,0,0,23.0,2000,1.03,0,0,81,0,0,4.8,51.0
75.29,12.9,1.69,8893.0,0.38,0,0,0,24.7,2011,0.17,0,0,96,0,1,5.2,76.3
98.426,4.0,12.88,29268.875,0.45,0,1,0,25.7,2002,0.07,1,0,95,0,0,10.7,78.0
186.6995,105.0,0.014,1039.0,56.0725,0,0,0,22.6,2001,0.13,0,0,64,0,1,3.5,63.1
456.61306250000007,92.6,2.39,1559.0,11.95,0,0,0,23.3,2002,1.03,0,0,73,0,0,6.9,43.5
53.4415,2.9,7.13,29268.875,9.8,0,1,0,26.0,2015,0.08,1,0,67,0,0,12.4,82.2
165.9995,14.9,7.54,4884.0,56.0725,0,0,0,23.6,2008,0.27,0,0,98,0,1,7.3,73.3
182.864,16.7,10.59,29268.875,0.31,1,0,0,27.0,2003,0.75,0,0,88,0,0,10.9,72.0
293.3925,126.1,3.01,570.0,1.45,0,0,0,22.9,2008,1.03,0,0,83,0,0,2.4,53.6
127.9145,8.1,0.5,7809.0,27.74,0,0,0,24.9,2009,0.18,0,0,96,0,1,9.6,74.3
285.188,112.6,0.02,323.0,24.73,0,0,0,22.1,2004,0.02,0,0,67,0,1,2.5,57.8
430.5715,118.2,0.91,1558.0,19.17,0,0,0,23.3,2007,1.03,0,0,76,0,0,3.9,51.1
80.4485,5.1,10.41,25026.0,41.43,0,1,0,26.2,2002,0.09,1,0,82,0,0,8.5,79.6
410.158,137.5,4.54,1144.0,16.36,0,0,0,23.3,2002,1.03,0,0,81,0,0,5.1,51.5
155.128,27.7,6.89,4420.0,6.08,0,0,1,25.8,2008,0.15,0,0,87,0,0,7.4,72.3
278.9915,150.4875,0.1,420.0,14.14,0,0,0,21.3,2006,0.22,0,0,72,0,0,1.3,54.2
72.9125,5.9,8.4,29268.875,33.25,0,1,0,26.8,2008,0.1,0,0,51,0,0,12.4,80.7
100.8905,19.4,1.28,3806.0,10.41,0,0,0,25.7,2008,0.04,0,0,99,0,0,6.3,74.7
141.1915,35.3,1.6,6076.0,56.0725,0,0,0,26.8,2001,0.08,0,0,77,1,0,5.6,70.6
298.257,71.3,3.95,328.0,9.84,0,0,0,21.6,2014,0.31,0,0,95,0,0,2.8,59.7
132.819,9.4,0.52,6286.0,23.71,0,0,0,24.0,2001,0.27,0,0,95,0,1,8.4,72.8
163.272,14.9,9.37,29268.875,0.36,1,0,0,27.7,2012,0.39,0,0,96,0,0,11.1,72.4
266.172,88.5,0.8,463.0,17.8,0,0,0,20.8,2004,0.05,0,0,71,0,0,5.5,60.8
138.0705,21.4,9.18,10280.0,0.18,1,0,0,29.6,2014,0.4,0,0,99,0,0,8.7,75.4
143.4055,8.4,8.02,7607.0,38.23,0,1,0,25.5,2002,0.08,1,0,98,0,0,11.4,74.5
250.914,129.5,0.24,1067.0,9.8,0,0,0,22.1,2000,0.68,0,0,87,0,0,1.9,57.8
246.635,63.8,7.13,599.0,10.04,0,0,0,21.7,2010,1.03,0,0,97,0,0,3.8,63.4
154.56,14.9,8.55,8133.0,0.11,1,0,0,26.3,2009,0.4,0,0,99,0,0,8.2,73.0
302.4025,150.4875,0.55,688.0,12.78,0,0,0,22.1,2005,0.76,0,0,83,0,0,1.7,52.1
217.6085,21.5,12.58,3651.0,2.88,0,0,0,25.8,2013,0.02,0,0,98,0,1,10.0,68.6
101.273,9.1,7.57,10210.0,16.18,0,0,1,27.0,2005,0.15,0,0,94,0,0,9.5,77.6
456.61306250000007,66.0,6.49,3513.0,1.08,0,0,0,26.5,2012,1.03,0,0,95,0,0,6.1,49.9
161.53,11.4,6.76,3739.0,3.72,0,0,0,27.2,2013,0.14,0,0,96,0,0,12.6,72.4
292.919,91.8,3.58,1266.0,9.05,1,0,0,23.8,2004,1.03,0,0,60,0,0,4.2,58.3
68.994,4.1,11.49,29268.875,4.58,0,1,0,27.2,2011,0.07,1,0,95,0,0,10.9,80.7
53.1585,2.4,6.8,29268.875,0.32,0,1,0,26.1,2013,0.05,0,0,88,0,0,11.9,82.1
250.9235,122.9,0.24,1086.0,10.04,0,0,0,22.2,2001,0.67,0,0,87,0,0,2.3,58.2
70.306,4.0,7.82,29268.875,56.0725,0,1,0,22.5,2003,0.17,0,0,83,0,1,11.0,81.8
251.5445,59.8,1.78,1768.0,26.61,0,0,0,23.8,2013,0.88,0,0,90,0,0,6.9,62.1
196.6465,39.2,3.3,2603.0,10.21,0,0,1,26.0,2011,0.18,0,0,95,0,0,8.0,68.5
72.3455,11.3,1.16,8955.0,0.42,0,0,0,25.0,2013,0.17,0,0,99,0,1,5.7,77.0
68.52,7.8,1.65,22079.0,1.32,0,0,0,24.9,2013,0.05,0,0,99,1,0,9.0,76.5
91.5155,5.4,12.35,29268.875,8.04,0,1,0,25.0,2001,0.08,1,0,51,0,0,9.2,78.6
84.179,6.2,11.28,29268.875,56.0725,0,1,0,26.5,2003,0.08,0,0,88,0,0,12.0,78.4
318.5825,134.7,0.2,661.0,9.11,0,0,0,22.2,2005,1.03,0,0,57,0,0,1.6,53.2
255.4665,59.9,7.43,920.0,49.96,0,0,0,23.1,2014,1.03,0,0,97,0,0,5.6,62.3
62.859,4.2,9.0,29268.875,16.75,0,1,0,25.5,2012,0.05,1,0,88,0,0,12.0,81.1
193.551,21.7,5.63,4736.0,0.27,1,0,0,27.7,2003,1.03,0,0,96,0,0,10.2,69.5
456.61306250000007,150.4875,1.3,273.0,11.43,0,0,0,21.8,2001,1.03,0,0,79,0,0,3.1,45.2
259.5265,69.6,7.3,573.0,9.78,0,0,0,21.6,2009,1.03,0,0,97,0,0,3.3,62.1
72.132,5.3,9.5,29268.875,16.32,0,1,0,25.3,2005,0.06,1,0,88,0,0,11.6,79.3
171.5205,36.6,3.29,1567.0,4.08,0,0,0,25.8,2000,0.02,0,0,55,0,0,11.7,69.9
70.114,4.2,10.24,27026.0,45.95,0,1,0,26.2,2008,0.09,1,0,97,0,0,9.2,81.2
142.5365,20.3,3.96,3335.0,2.91,0,0,0,25.9,2008,0.08,0,0,89,0,0,11.0,72.9
228.7625,50.6,1.45,1430.0,46.7,0,0,0,23.2,2014,1.03,0,0,92,0,0,6.3,64.1
231.978,73.6,0.01,565.0,33.37,0,0,0,23.2,2014,0.03,0,0,62,0,1,3.5,63.0
253.0155,95.0,0.07,2384.0,17.41,0,0,0,22.3,2000,0.02,0,0,51,1,0,1.2,60.7
76.195,5.4,9.98,29268.875,56.0725,0,1,0,26.9,2009,0.08,0,0,88,0,0,13.1,80.1
456.61306250000007,113.0,2.91,962.0,1.99,0,0,0,24.5,2008,1.03,0,0,88,0,0,5.4,43.4
91.6555,4.2,11.54,19951.0,10.54,0,1,0,25.8,2007,0.18,1,0,97,0,0,7.7,78.3
197.987,36.1,5.0,1402.0,0.18,1,0,0,24.4,2010,0.31,0,0,98,0,0,4.9,67.4
364.4625,129.4,4.45,2597.0,56.0725,0,0,0,23.1,2013,0.62,0,0,51,0,0,5.9,52.2
296.9175,150.4875,0.55,697.0,13.2,0,0,0,22.2,2006,0.72,0,0,90,0,0,1.7,52.8
156.232,15.5,6.86,14070.0,0.08,1,0,0,25.1,2000,0.1,0,0,98,0,0,7.0,73.9
87.4675,3.8,12.52,29268.875,0.45,0,1,0,25.7,2003,0.07,1,0,95,0,0,10.9,77.7
436.473,150.4875,0.65,295.0,17.71,0,0,0,21.6,2000,1.03,0,0,76,0,0,2.2,48.9
206.2885,31.6,5.98,982.0,5.38,0,0,0,25.7,2009,0.21,0,0,96,0,1,10.4,69.1
148.4805,19.4,3.72,2050.0,6.22,1,0,0,27.2,2015,0.11,0,0,98,0,0,6.5,73.6
168.877,14.7,8.68,7578.0,0.1,1,0,0,25.8,2004,0.4,0,0,83,0,0,7.7,73.1
62.047,4.8,10.44,29268.875,7.55,0,1,0,25.0,2007,0.07,0,0,88,0,0,12.6,81.7
79.101,17.6,1.51,8535.0,0.34,0,0,0,24.1,2007,0.17,0,0,98,0,1,3.9,74.6
204.4285,80.9,0.35,919.0,1.0,0,0,0,20.3,2005,0.05,0,1,76,0,0,3.3,63.9
306.3965,80.3,4.33,319.0,9.25,0,0,0,21.4,2012,0.4,0,0,96,0,0,2.7,58.6
445.889,125.6,0.85,1565.0,18.35,0,0,0,23.1,2005,1.03,0,0,76,0,0,3.7,50.1
60.357,7.1,6.61,17653.0,0.4,0,1,0,27.0,2004,0.08,1,0,85,0,0,8.6,79.3
199.2275,39.3,4.34,1348.0,0.18,1,0,0,24.4,2009,0.36,0,0,98,0,0,4.8,66.9
197.1175,17.1,6.92,2255.0,2.86,0,0,0,26.6,2010,0.42,0,0,98,0,0,11.1,69.6
66.1935,3.7,6.51,29268.875,8.99,0,1,0,25.4,2004,0.08,1,0,60,0,0,12.3,80.5
269.8105,69.9,0.65,1842.0,5.97,0,0,0,24.2,2001,0.61,0,1,59,0,0,3.3,59.5
207.4875,17.4,6.24,2103.0,2.86,0,0,0,26.6,2009,0.43,0,0,89,0,0,11.0,69.1
164.663,30.7,0.15,4628.0,34.41,0,0,0,28.5,2014,0.13,0,0,62,1,0,6.6,69.7
86.8955,4.3,12.66,29268.875,56.0725,0,1,0,25.0,2009,0.1,1,0,51,0,0,10.8,81.4
80.349,12.1,5.03,3678.0,2.91,0,0,0,26.2,2011,0.03,0,0,99,0,0,9.3,76.9
376.179,135.5,5.22,2404.0,56.0725,0,0,0,23.0,2010,0.75,0,0,51,0,0,5.2,50.9
183.668,100.2,0.014,1074.0,56.0725,0,0,0,22.8,2003,0.13,0,0,63,0,1,4.0,63.5
226.753,18.3,3.41,9507.0,16.56,0,0,0,26.1,2011,0.12,0,0,99,0,1,11.5,68.7
434.821,57.2,7.49,3680.0,1.1,0,0,0,26.8,2015,1.03,0,0,90,0,0,6.5,55.4
60.215,4.1,10.0,29268.875,23.13,0,1,0,27.0,2013,0.05,0,1,91,0,0,12.6,82.1
305.088,88.7,1.22,905.0,0.78,0,0,0,23.7,2005,0.67,0,0,88,0,0,3.7,58.0
456.61306250000007,150.4875,3.68,476.0,5.83,0,0,0,22.4,2006,1.03,0,0,75,0,0,2.8,45.5
114.3515,13.0,3.79,3780.0,2.04,0,0,0,26.0,2006,0.08,0,0,89,0,0,8.4,73.9
169.4285,35.1,5.54,5772.0,9.7,1,0,0,25.9,2010,0.53,0,0,83,0,0,7.3,72.0
235.6955,71.3,2.19,2054.0,8.58,0,0,1,24.8,2001,0.22,0,0,77,0,0,7.3,63.1
71.72,4.1,6.2,29268.875,8.87,0,1,0,25.1,2000,0.08,1,0,60,0,0,11.4,79.6
140.815,19.3,2.59,2754.0,31.3,0,0,0,26.7,2015,0.14,0,0,99,0,1,11.4,70.9
164.069,30.6,2.83,1913.0,7.28,1,0,0,25.3,2004,0.22,0,0,93,0,0,4.6,71.8
101.813,4.2,11.19,19239.0,2.0,0,1,0,25.7,2005,0.03,1,0,88,0,0,11.7,77.6
310.8305,129.2,0.02,148.0,20.78,0,0,0,21.7,2000,0.02,0,0,62,0,1,2.2,55.8
291.824,150.4875,0.092,399.0,11.33,0,0,0,20.8,2000,0.49,0,0,72,0,0,1.1,49.9
227.218,52.4,1.35,2565.0,7.95,0,0,0,25.4,2014,0.4,0,1,67,0,0,4.3,63.2
143.711,42.7,0.68,783.0,7.53,0,0,0,25.2,2010,0.23,0,0,93,0,1,10.9,68.7
215.2245,20.4,9.88,3860.0,2.94,0,0,0,26.0,2014,0.02,0,0,99,0,1,10.1,68.9
285.899,136.8,1.44,906.0,6.87,0,0,0,22.1,2000,1.03,0,0,73,0,0,2.6,55.4
238.2245,10.1,10.75,9124.0,56.0725,0,0,0,26.1,2011,0.08,0,0,97,0,0,11.6,69.7
146.7395,50.1,0.45,1870.0,29.13,0,0,0,24.7,2001,0.06,0,0,84,0,0,3.5,69.2
143.1235,20.8,2.5,2614.0,30.76,0,0,0,26.6,2014,0.14,0,0,99,0,1,11.3,70.7
217.857,17.8,7.72,2235.0,2.87,0,0,0,26.5,2008,0.43,0,0,97,0,0,10.9,68.7
69.3715,5.6,2.46,28810.0,6.93,0,1,0,26.6,2005,0.08,0,0,96,1,0,12.3,80.2
121.011,22.5,0.55,4516.0,5.99,0,0,0,28.3,2006,0.13,0,0,98,1,0,9.8,72.8
274.965,73.6,2.82,753.0,1.79,0,0,0,23.4,2010,1.03,0,0,97,0,0,2.8,59.6
227.735,70.4,0.0,556.0,34.41,0,0,0,23.3,2015,0.03,0,0,65,0,1,3.6,63.4
331.401,150.4875,0.0,265.0,11.4,0,0,0,22.7,2008,0.13,0,0,51,0,0,2.1,53.3
115.0265,17.9,3.86,9280.0,56.0725,0,0,0,27.7,2012,0.16,0,0,99,0,0,8.6,75.0
101.667,6.9,4.71,4185.0,3.66,0,0,0,25.4,2011,0.08,0,0,88,0,0,7.2,76.2
61.7325,3.9,9.68,29268.875,23.82,0,1,0,27.1,2015,0.04,0,1,93,0,0,12.8,82.4
78.6205,4.3,8.68,23369.0,11.02,0,1,0,27.0,2006,0.06,1,0,94,0,0,9.9,79.4
174.802,21.8,5.79,18026.0,1.34,1,0,0,27.1,2011,0.4,0,0,90,0,0,10.8,72.2
157.279,19.5,6.95,8169.0,56.0725,0,0,1,25.7,2009,0.25,0,0,99,0,0,6.8,73.3
151.628,23.4,0.95,2195.0,0.59,0,0,0,26.1,2014,0.17,0,1,88,0,0,5.3,71.9
121.657,21.3,4.24,9214.0,56.0725,0,0,0,27.3,2007,0.15,0,0,98,0,0,8.0,75.3
269.966,100.1,0.13,1186.0,0.57,0,0,0,23.0,2002,0.02,0,0,71,0,0,3.0,59.6
281.6355,150.4875,0.096,411.0,13.62,0,0,0,21.2,2005,0.24,0,0,72,0,0,1.3,53.4
55.359,2.3,7.66,29268.875,0.33,0,1,0,26.2,2015,0.05,0,0,88,0,0,12.2,82.5
315.473,47.6,2.63,4897.0,2.31,0,0,0,24.2,2015,1.03,0,0,92,0,0,6.7,62.1
151.1495,19.5,4.35,4992.0,44.25,0,0,1,25.5,2008,0.19,0,0,92,0,0,7.3,75.0
229.4005,8.6,13.34,10659.0,3.27,0,1,0,26.2,2006,0.07,1,0,95,0,0,12.0,71.1
65.59,5.6,10.31,29268.875,20.7,0,1,0,26.7,2006,0.05,0,1,95,0,0,11.9,81.0
212.365,35.0,5.72,5505.0,0.76,0,0,1,26.1,2013,0.58,0,0,98,0,0,8.3,68.8
102.805,12.0,0.51,21143.0,2.75,0,0,0,25.8,2008,0.05,0,0,99,1,0,8.1,75.2
368.1215,118.6,7.83,425.0,8.68,0,0,0,21.2,2004,1.03,0,0,89,0,0,2.7,53.6
456.61306250000007,78.3,6.43,4684.0,1.7,0,0,0,23.8,2002,1.03,0,0,88,0,0,7.9,50.2
178.6415,13.7,6.84,10915.0,0.08,0,0,0,25.5,2001,1.03,0,0,96,0,0,7.5,73.3
160.5665,23.9,3.33,1679.0,5.82,1,0,0,26.7,2010,0.12,0,0,98,0,0,6.0,72.4
66.481,3.4,6.68,29268.875,4.83,0,1,0,26.3,2009,0.03,0,0,88,0,0,12.7,80.8
70.354,10.5,1.3,9182.0,0.44,0,0,0,25.2,2014,0.17,0,0,99,0,1,6.2,77.4
231.344,67.2,2.24,2066.0,8.74,0,0,1,24.9,2002,0.21,0,0,77,0,0,7.2,63.6
250.933,115.1,0.22,1061.0,10.28,0,0,0,22.3,2002,0.64,0,0,87,0,0,2.4,58.7
286.923,150.4875,0.096,411.0,12.65,0,0,0,21.0,2003,0.33,0,0,72,0,0,1.2,52.0
92.078,10.5,3.74,10237.0,4.58,1,0,0,26.8,2010,0.18,0,0,89,0,0,8.3,78.8
252.352,105.1,7.83,3128.0,25.11,0,0,0,23.0,2012,1.03,0,0,75,0,0,4.8,57.2
213.592,28.1,2.91,3060.0,5.99,1,0,0,26.4,2003,0.35,0,0,94,0,0,5.7,69.7
74.8905,4.1,12.07,29268.875,56.0725,0,1,0,25.0,2014,0.1,1,0,83,0,0,11.4,82.7
214.2685,36.9,4.53,1847.0,56.0725,0,0,0,22.3,2001,0.01,0,0,51,0,1,7.7,68.8
133.113,21.7,0.011,13386.0,5.89,0,0,0,27.3,2006,0.08,0,0,98,0,0,6.6,72.1
456.61306250000007,67.0,6.38,4986.0,1.8,0,0,0,23.9,2005,1.03,0,0,92,0,0,8.3,52.1
98.615,11.7,0.51,20640.0,3.04,0,0,0,25.9,2010,0.05,0,0,99,1,0,7.9,75.7
294.187,67.6,3.99,306.0,10.16,0,0,0,21.6,2015,0.27,0,0,94,0,0,2.9,60.1
270.725,121.5,1.24,944.0,7.98,0,0,0,22.6,2005,0.79,0,0,70,0,0,2.8,57.4
121.6565,19.9,6.1,10232.0,3.64,1,0,0,26.5,2010,0.4,0,0,94,0,0,9.3,76.8
282.047,83.5,1.13,519.0,6.77,0,0,0,23.2,2012,0.87,0,0,84,0,0,4.4,58.7
177.9465,43.5,3.0,1606.0,56.0725,0,0,0,21.7,2015,0.06,0,0,87,0,1,6.3,68.6
424.9215,45.6,7.17,6183.0,52.0,0,0,0,27.0,2011,1.03,0,0,76,0,0,9.9,58.9
73.269,12.1,1.59,7295.0,4.77,0,0,0,26.9,2007,0.03,0,0,80,1,0,7.8,77.6
71.202,3.2,1.43,29268.875,4.11,0,0,0,23.5,2003,0.15,0,0,95,0,1,9.8,79.0
228.498,79.7,0.64,481.0,48.56,0,0,0,21.6,2004,0.49,0,0,74,0,1,3.5,61.3
152.634,14.5,8.32,14260.0,0.09,0,0,0,26.5,2013,1.03,0,0,99,0,0,9.1,73.1
271.224,96.5,0.8,426.0,16.77,0,0,0,20.7,2002,0.04,0,0,51,0,0,5.3,59.7
456.61306250000007,61.5,7.14,5295.0,1.84,0,0,0,24.0,2006,1.03,0,0,93,0,0,8.4,53.4
120.9975,16.2,6.08,8929.0,3.33,0,0,1,26.0,2002,0.18,0,0,95,0,0,8.0,75.2
80.151,3.9,2.02,29268.875,4.03,0,0,0,23.4,2000,0.14,0,0,97,0,1,8.9,78.0
67.2055,4.0,9.99,25779.0,46.36,0,1,0,26.2,2009,0.09,1,0,96,0,0,9.3,81.5
244.635,52.8,8.21,7350.0,1.88,0,0,0,25.1,2014,1.03,0,0,70,0,0,8.1,64.3
267.1495,99.6,0.26,1183.0,0.58,0,0,0,23.1,2003,0.02,0,0,71,0,0,3.0,59.7
135.6795,11.2,9.66,8005.0,20.06,0,1,0,26.3,2012,0.04,1,0,96,0,0,10.9,74.4
172.883,18.8,4.58,5534.0,1.19,0,0,0,24.5,2000,1.03,0,0,88,0,0,6.2,71.7
238.5125,50.3,8.06,7385.0,1.95,0,0,0,25.2,2015,1.03,0,0,80,0,0,8.1,64.9
456.61306250000007,78.8,7.17,5588.0,47.88,0,0,0,26.6,2005,1.03,0,0,79,0,0,8.9,53.4
179.2125,34.8,2.03,2949.0,0.11,0,0,0,29.0,2004,0.17,0,1,80,0,0,5.8,65.3
147.9935,9.8,11.33,8915.0,5.39,0,1,0,25.5,2000,0.01,1,0,98,0,0,10.3,73.1
209.685,62.7,0.23,603.0,25.42,0,0,0,21.1,2004,0.17,0,0,51,0,1,2.7,64.7
76.0095,5.6,9.78,29268.875,56.0725,0,1,0,25.4,2000,0.1,1,0,94,0,0,8.6,79.8
166.2535,29.9,1.51,2815.0,0.11,0,0,0,29.6,2014,0.17,0,1,81,0,0,8.0,67.2
227.2735,72.3,0.14,1243.0,0.78,0,0,0,24.3,2015,0.01,0,0,91,0,0,4.8,63.5
111.2825,9.3,2.45,3694.0,20.78,0,0,0,22.9,2014,0.01,0,0,99,0,1,10.9,76.1
168.7145,19.3,5.97,18384.0,1.37,1,0,0,27.5,2015,0.4,0,0,90,0,0,10.8,72.9
